time,robot_x_axis,robot_y_axis,robot_z_axis
1661977537478757858,0.0863,-0.0178,0.01
1661977537507372617,0.0863,-0.0177,0.01
1661977537535994768,0.0863,-0.0176,0.01
1661977537564663887,0.0863,-0.0176,0.01
1661977537593283891,0.0863,-0.0175,0.01
1661977537622128725,0.0863,-0.0174,0.01
1661977537650731563,0.0863,-0.0173,0.01
1661977537679321765,0.0863,-0.0173,0.01
1661977537708055257,0.0863,-0.0172,0.01
1661977537736664295,0.0863,-0.0171,0.01
1661977537765553712,0.0863,-0.0171,0.01
1661977537794592618,0.0863,-0.017,0.01
1661977537822785139,0.0863,-0.0169,0.01
1661977537851498126,0.0863,-0.0168,0.01
1661977537888244152,0.0863,-0.0167,0.01
1661977537917015075,0.0863,-0.0167,0.01
1661977537945882081,0.0863,-0.0166,0.01
1661977537974831581,0.0863,-0.0165,0.01
1661977538003016710,0.0863,-0.0164,0.01
1661977538031710624,0.0863,-0.0164,0.01
1661977538060244083,0.0863,-0.0163,0.01
1661977538089036226,0.0863,-0.0162,0.01
